Invoice_ID,Date,Branch,Category,Product_Name,Customer_Type,Gender,Quantity,Unit_Price,Sales,Payment_Method,Cashier,Year,Month,Month_Name
INV104460,2024-12-08,Laba Dhagax,Beverages,Soft Drink Cola 500ml,Regular,Male,2,0.92,1.84,Visa,Sahra Ibrahim,2024,12,December
INV104295,2024-12-08,Hamar Weyne,Household,Sugar 2kg,Regular,Male,1,2.14,2.14,Evc Plus,Ahmed Abdi,2024,12,December
INV104056,2024-12-08,Hamar Weyne,Personal Care,Toothbrush,Regular,Female,5,0.96,4.8,Visa,Ahmed Abdi,2024,12,December
INV104300,2024-12-08,Laba Dhagax,Beverages,Sprite 500ml,Regular,Male,1,0.99,0.99,Evc Plus,Yusuf Farah,2024,12,December
INV104225,2024-12-08,Hamar Weyne,Snacks,Potato Chips,Member,Female,8,0.8,6.4,Evc Plus,Khadija Omar,2024,12,December
INV104208,2024-12-08,Laba Dhagax,Beverages,Sprite 500ml,Regular,Female,5,1.1,5.5,Evc Plus,Yusuf Farah,2024,12,December
INV104448,2024-12-08,Hodan-Taleex,Fruits,Watermelon (each),Member,Female,2,2.45,4.9,Zaad,Mohamed Ali,2024,12,December
INV104400,2024-12-08,Hamar Weyne,Household,Dish Soap 500ml,Member,Male,2,1.74,3.48,Evc Plus,Ahmed Abdi,2024,12,December
INV104213,2024-12-08,Hamar Weyne,Personal Care,Toothbrush,Regular,Male,5,1.18,5.9,Evc Plus,Ahmed Abdi,2024,12,December
INV104107,2024-12-08,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Male,2,1.09,2.18,Evc Plus,Mohamed Ali,2024,12,December
INV104407,2024-12-08,Laba Dhagax,Fruits,Grapes (kg),Member,Female,7,2.91,20.37,Evc Plus,Sahra Ibrahim,2024,12,December
INV104223,2024-12-08,Laba Dhagax,Snacks,Chocolate Bar,Regular,Female,1,0.79,0.79,Evc Plus,Yusuf Farah,2024,12,December
INV104378,2024-12-08,Hodan-Taleex,Beverages,Apple Juice 1L,Regular,Female,1,1.73,1.73,Evc Plus,Abdirahman Nur,2024,12,December
INV104269,2024-12-08,Laba Dhagax,Snacks,Biscuit Snack Pack,Regular,Female,4,0.77,3.08,Evc Plus,Sahra Ibrahim,2024,12,December
INV104199,2024-12-08,Hodan-Taleex,Snacks,Candy Pack,Member,Male,5,0.64,3.2,Zaad,Amina Hassan,2024,12,December
INV104434,2024-12-08,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Regular,Female,6,1.22,7.32,Evc Plus,Fadumo Yusuf,2024,12,December
INV104087,2024-12-08,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Male,4,0.7,2.8,Cash,Hodan Warsame,2024,12,December
INV104144,2024-12-08,Hamar Weyne,Beverages,Orange Juice 1L,Regular,Male,1,1.63,1.63,Evc Plus,Khadija Omar,2024,12,December
INV104219,2024-12-08,Hodan-Taleex,Personal Care,Bar Soap,Member,Female,5,0.86,4.3,Zaad,Abdirahman Nur,2024,12,December
INV104327,2024-12-09,Hodan-Taleex,Bakery,Biscuits Pack,Regular,Female,2,1.21,2.42,Evc Plus,Abdirahman Nur,2024,12,December
INV104127,2024-12-09,Hamar Weyne,Fruits,Banana (kg),Regular,Male,1,0.89,0.89,Evc Plus,Ahmed Abdi,2024,12,December
INV104068,2024-12-09,Hamar Weyne,Beverages,Orange Juice 1L,Member,Female,3,2.24,6.72,Visa,Khadija Omar,2024,12,December
INV104047,2024-12-09,Hodan-Taleex,Snacks,Biscuit Snack Pack,Regular,Male,4,0.8,3.2,Zaad,Abdirahman Nur,2024,12,December
INV104053,2024-12-09,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Female,8,3.75,30.0,Evc Plus,Amina Hassan,2024,12,December
INV104262,2024-12-09,Hodan-Taleex,Beverages,Coffee 200g,Regular,Female,2,3.86,7.72,Visa,Amina Hassan,2024,12,December
INV104389,2024-12-09,Hodan-Taleex,Bakery,Brown Bread,Member,Male,7,0.88,6.16,Evc Plus,Mohamed Ali,2024,12,December
INV104237,2024-12-09,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Member,Male,6,0.84,5.04,Evc Plus,Abdirahman Nur,2024,12,December
INV104084,2024-12-09,Laba Dhagax,Bakery,Biscuits Pack,Regular,Male,1,1.36,1.36,Visa,Sahra Ibrahim,2024,12,December
INV104441,2024-12-09,Hamar Weyne,Bakery,Biscuits Pack,Member,Male,7,0.84,5.88,Zaad,Ahmed Abdi,2024,12,December
INV104366,2024-12-09,Laba Dhagax,Household,Rice 5kg,Member,Male,5,8.1,40.5,Evc Plus,Sahra Ibrahim,2024,12,December
INV104403,2024-12-09,Hamar Weyne,Fruits,Orange (kg),Regular,Female,2,1.0,2.0,Evc Plus,Ahmed Abdi,2024,12,December
INV104160,2024-12-09,Hodan-Taleex,Personal Care,Bar Soap,Member,Female,3,0.93,2.79,Evc Plus,Fadumo Yusuf,2024,12,December
INV104422,2024-12-09,Hamar Weyne,Vegetables,Onion (kg),Regular,Male,6,1.05,6.3,Cash,Hodan Warsame,2024,12,December
INV104282,2024-12-09,Hodan-Taleex,Fruits,Watermelon (each),Regular,Female,2,2.93,5.86,Evc Plus,Amina Hassan,2024,12,December
INV104355,2024-12-10,Hodan-Taleex,Bakery,Cupcake,Regular,Female,5,0.59,2.95,Evc Plus,Amina Hassan,2024,12,December
INV104088,2024-12-10,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Male,2,1.13,2.26,Evc Plus,Abdirahman Nur,2024,12,December
INV104398,2024-12-10,Hodan-Taleex,Household,Cooking Oil 1L,Member,Female,3,3.11,9.33,Zaad,Fadumo Yusuf,2024,12,December
INV104105,2024-12-10,Hodan-Taleex,Snacks,Biscuit Snack Pack,Member,Male,6,0.61,3.66,Zaad,Amina Hassan,2024,12,December
INV104476,2024-12-10,Hamar Weyne,Dairy,Fresh Cream 200ml,Member,Female,4,2.35,9.4,Visa,Hodan Warsame,2024,12,December
INV104467,2024-12-10,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Female,8,3.77,30.16,Cash,Mohamed Ali,2024,12,December
INV104326,2024-12-10,Hamar Weyne,Household,Pasta 500g,Member,Female,3,1.61,4.83,Evc Plus,Ahmed Abdi,2024,12,December
INV103979,2024-12-10,Hodan-Taleex,Bakery,White Bread,Member,Female,2,0.74,1.48,Visa,Fadumo Yusuf,2024,12,December
INV104454,2024-12-10,Hodan-Taleex,Fruits,Banana (kg),Member,Male,8,0.82,6.56,Evc Plus,Amina Hassan,2024,12,December
INV104375,2024-12-10,Hodan-Taleex,Snacks,Biscuit Snack Pack,Regular,Male,1,0.91,0.91,Evc Plus,Mohamed Ali,2024,12,December
INV104296,2024-12-10,Hodan-Taleex,Vegetables,Tomato (kg),Member,Male,2,0.94,1.88,Evc Plus,Abdirahman Nur,2024,12,December
INV104235,2024-12-10,Hamar Weyne,Dairy,Cheese 200g,Regular,Male,2,3.83,7.66,Evc Plus,Khadija Omar,2024,12,December
INV104190,2024-12-10,Hodan-Taleex,Personal Care,Toothpaste,Regular,Female,1,2.08,2.08,Evc Plus,Amina Hassan,2024,12,December
INV103999,2024-12-10,Laba Dhagax,Household,Dish Soap 500ml,Member,Female,4,1.34,5.36,Cash,Yusuf Farah,2024,12,December
INV104312,2024-12-11,Hodan-Taleex,Personal Care,Shampoo 400ml,Regular,Female,6,4.1,24.6,Zaad,Mohamed Ali,2024,12,December
INV104234,2024-12-11,Hodan-Taleex,Vegetables,Cucumber (kg),Regular,Male,2,0.64,1.28,Evc Plus,Mohamed Ali,2024,12,December
INV104318,2024-12-11,Laba Dhagax,Vegetables,Potato (kg),Regular,Female,1,0.95,0.95,Evc Plus,Yusuf Farah,2024,12,December
INV104245,2024-12-11,Hamar Weyne,Vegetables,Tomato (kg),Member,Male,3,0.73,2.19,Evc Plus,Ahmed Abdi,2024,12,December
INV104010,2024-12-11,Hamar Weyne,Dairy,Milk 1L,Regular,Male,2,1.42,2.84,Evc Plus,Ahmed Abdi,2024,12,December
INV103973,2024-12-11,Laba Dhagax,Bakery,Cupcake,Regular,Female,2,0.79,1.58,Evc Plus,Yusuf Farah,2024,12,December
INV103971,2024-12-11,Laba Dhagax,Snacks,Candy Pack,Regular,Male,5,0.64,3.2,Evc Plus,Yusuf Farah,2024,12,December
INV104050,2024-12-11,Hodan-Taleex,Bakery,White Bread,Member,Male,8,0.93,7.44,Evc Plus,Fadumo Yusuf,2024,12,December
INV104192,2024-12-11,Hodan-Taleex,Beverages,Sprite 500ml,Regular,Male,4,0.92,3.68,Evc Plus,Amina Hassan,2024,12,December
INV104012,2024-12-11,Hamar Weyne,Snacks,Potato Chips,Regular,Male,3,1.22,3.66,Zaad,Ahmed Abdi,2024,12,December
INV104306,2024-12-11,Hodan-Taleex,Beverages,Sprite 500ml,Member,Female,7,0.87,6.09,Zaad,Amina Hassan,2024,12,December
INV104363,2024-12-11,Hodan-Taleex,Household,Sugar 2kg,Regular,Female,2,2.6,5.2,Zaad,Amina Hassan,2024,12,December
INV104136,2024-12-11,Hodan-Taleex,Snacks,Chocolate Bar,Member,Male,5,0.76,3.8,Evc Plus,Fadumo Yusuf,2024,12,December
INV104029,2024-12-11,Hodan-Taleex,Personal Care,Shampoo 400ml,Member,Male,7,3.17,22.19,Zaad,Amina Hassan,2024,12,December
INV104352,2024-12-11,Hamar Weyne,Vegetables,Potato (kg),Member,Male,5,0.73,3.65,Zaad,Khadija Omar,2024,12,December
INV104129,2024-12-11,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Female,5,3.56,17.8,Visa,Mohamed Ali,2024,12,December
INV104342,2024-12-11,Hamar Weyne,Snacks,Popcorn Pack,Regular,Female,1,0.71,0.71,Evc Plus,Ahmed Abdi,2024,12,December
INV104021,2024-12-12,Laba Dhagax,Fruits,Banana (kg),Regular,Male,6,1.23,7.38,Zaad,Yusuf Farah,2024,12,December
INV104370,2024-12-12,Laba Dhagax,Beverages,Black Tea Pack,Regular,Female,6,1.96,11.76,Evc Plus,Yusuf Farah,2024,12,December
INV104232,2024-12-12,Laba Dhagax,Dairy,Milk 1L,Regular,Male,5,1.37,6.85,Zaad,Yusuf Farah,2024,12,December
INV104274,2024-12-12,Hamar Weyne,Bakery,Cupcake,Member,Male,8,0.66,5.28,Zaad,Hodan Warsame,2024,12,December
INV104463,2024-12-12,Hamar Weyne,Snacks,Biscuit Snack Pack,Member,Male,7,1.0,7.0,Zaad,Hodan Warsame,2024,12,December
INV104279,2024-12-12,Hodan-Taleex,Fruits,Banana (kg),Regular,Male,4,1.17,4.68,Cash,Abdirahman Nur,2024,12,December
INV104141,2024-12-12,Laba Dhagax,Beverages,Sprite 500ml,Regular,Male,6,1.24,7.44,Evc Plus,Yusuf Farah,2024,12,December
INV104335,2024-12-12,Laba Dhagax,Beverages,Soft Drink Cola 500ml,Member,Male,6,0.86,5.16,Evc Plus,Sahra Ibrahim,2024,12,December
INV104015,2024-12-12,Laba Dhagax,Household,Rice 5kg,Regular,Male,2,8.97,17.94,Zaad,Yusuf Farah,2024,12,December
INV104471,2024-12-12,Hodan-Taleex,Bakery,Donut,Member,Male,2,0.8,1.6,Evc Plus,Abdirahman Nur,2024,12,December
INV104032,2024-12-12,Laba Dhagax,Household,Rice 5kg,Regular,Female,5,7.06,35.3,Evc Plus,Sahra Ibrahim,2024,12,December
INV104324,2024-12-12,Hodan-Taleex,Snacks,Peanuts 200g,Regular,Male,2,0.91,1.82,Cash,Mohamed Ali,2024,12,December
INV104359,2024-12-12,Laba Dhagax,Bakery,Cupcake,Regular,Female,3,0.81,2.43,Visa,Sahra Ibrahim,2024,12,December
INV104444,2024-12-12,Laba Dhagax,Snacks,Biscuit Snack Pack,Member,Female,3,0.68,2.04,Evc Plus,Yusuf Farah,2024,12,December
INV103977,2024-12-12,Hodan-Taleex,Fruits,Banana (kg),Member,Female,5,0.92,4.6,Zaad,Abdirahman Nur,2024,12,December
INV104226,2024-12-12,Hamar Weyne,Fruits,Watermelon (each),Member,Female,6,2.15,12.9,Visa,Ahmed Abdi,2024,12,December
INV104153,2024-12-12,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Male,3,2.85,8.55,Evc Plus,Amina Hassan,2024,12,December
INV104436,2024-12-12,Hamar Weyne,Personal Care,Shampoo 400ml,Regular,Female,4,3.0,12.0,Cash,Khadija Omar,2024,12,December
INV104373,2024-12-12,Hodan-Taleex,Fruits,Watermelon (each),Regular,Female,6,2.13,12.78,Cash,Amina Hassan,2024,12,December
INV104347,2024-12-12,Hamar Weyne,Bakery,Brown Bread,Regular,Male,6,0.74,4.44,Evc Plus,Khadija Omar,2024,12,December
INV103974,2024-12-12,Laba Dhagax,Vegetables,Tomato (kg),Regular,Male,5,0.86,4.3,Evc Plus,Sahra Ibrahim,2024,12,December
INV104089,2024-12-13,Hamar Weyne,Bakery,Biscuits Pack,Member,Female,3,0.86,2.58,Evc Plus,Hodan Warsame,2024,12,December
INV104031,2024-12-13,Hodan-Taleex,Beverages,Black Tea Pack,Member,Female,8,1.39,11.12,Evc Plus,Mohamed Ali,2024,12,December
INV104176,2024-12-13,Hamar Weyne,Household,Rice 5kg,Member,Female,6,6.57,39.42,Evc Plus,Khadija Omar,2024,12,December
INV104423,2024-12-13,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Regular,Male,3,5.11,15.33,Cash,Fadumo Yusuf,2024,12,December
INV104369,2024-12-13,Hamar Weyne,Dairy,Butter 250g,Regular,Female,2,2.69,5.38,Evc Plus,Ahmed Abdi,2024,12,December
INV104451,2024-12-13,Laba Dhagax,Personal Care,Body Lotion 200ml,Member,Male,3,3.99,11.97,Cash,Sahra Ibrahim,2024,12,December
INV104482,2024-12-13,Hamar Weyne,Snacks,Candy Pack,Member,Female,2,0.61,1.22,Cash,Hodan Warsame,2024,12,December
INV104270,2024-12-13,Hodan-Taleex,Snacks,Candy Pack,Regular,Male,5,0.51,2.55,Zaad,Amina Hassan,2024,12,December
INV104419,2024-12-13,Hodan-Taleex,Bakery,White Bread,Member,Male,8,0.79,6.32,Evc Plus,Abdirahman Nur,2024,12,December
INV104121,2024-12-13,Hamar Weyne,Snacks,Peanuts 200g,Member,Female,5,1.4,7.0,Zaad,Hodan Warsame,2024,12,December
INV104339,2024-12-13,Laba Dhagax,Vegetables,Cabbage (each),Regular,Female,6,0.82,4.92,Visa,Sahra Ibrahim,2024,12,December
INV104297,2024-12-13,Laba Dhagax,Dairy,Eggs Tray (30pcs),Regular,Male,1,5.31,5.31,Zaad,Yusuf Farah,2024,12,December
INV104321,2024-12-13,Hodan-Taleex,Bakery,Biscuits Pack,Member,Male,7,1.16,8.12,Visa,Abdirahman Nur,2024,12,December
INV104037,2024-12-13,Hodan-Taleex,Dairy,Yogurt 500g,Member,Female,3,1.72,5.16,Evc Plus,Fadumo Yusuf,2024,12,December
INV104106,2024-12-13,Hodan-Taleex,Beverages,Black Tea Pack,Regular,Female,3,1.04,3.12,Evc Plus,Mohamed Ali,2024,12,December
INV104290,2024-12-13,Hodan-Taleex,Bakery,Donut,Regular,Male,3,0.94,2.82,Zaad,Mohamed Ali,2024,12,December
INV104462,2024-12-13,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Female,5,3.86,19.3,Evc Plus,Amina Hassan,2024,12,December
INV104299,2024-12-13,Hodan-Taleex,Fruits,Orange (kg),Member,Male,6,1.11,6.66,Evc Plus,Abdirahman Nur,2024,12,December
INV104228,2024-12-13,Hamar Weyne,Household,Sugar 2kg,Member,Female,3,2.27,6.81,Evc Plus,Ahmed Abdi,2024,12,December
INV104253,2024-12-13,Hodan-Taleex,Bakery,Croissant,Regular,Male,4,0.91,3.64,Evc Plus,Fadumo Yusuf,2024,12,December
INV104102,2024-12-13,Hamar Weyne,Household,Laundry Detergent 1kg,Regular,Female,2,2.82,5.64,Evc Plus,Ahmed Abdi,2024,12,December
INV104116,2024-12-13,Laba Dhagax,Snacks,Popcorn Pack,Member,Male,2,0.8,1.6,Visa,Sahra Ibrahim,2024,12,December
INV104251,2024-12-14,Hodan-Taleex,Snacks,Potato Chips,Member,Female,4,0.88,3.52,Evc Plus,Abdirahman Nur,2024,12,December
INV104151,2024-12-14,Laba Dhagax,Household,Flour 2kg,Regular,Male,2,2.97,5.94,Evc Plus,Yusuf Farah,2024,12,December
INV104465,2024-12-14,Hodan-Taleex,Dairy,Yogurt 500g,Regular,Male,4,1.82,7.28,Evc Plus,Fadumo Yusuf,2024,12,December
INV104275,2024-12-14,Hodan-Taleex,Fruits,Banana (kg),Regular,Female,1,0.86,0.86,Cash,Amina Hassan,2024,12,December
INV104038,2024-12-14,Hamar Weyne,Dairy,Butter 250g,Member,Male,8,3.06,24.48,Visa,Khadija Omar,2024,12,December
INV103986,2024-12-14,Laba Dhagax,Bakery,Donut,Regular,Male,3,0.93,2.79,Cash,Yusuf Farah,2024,12,December
INV104247,2024-12-14,Laba Dhagax,Household,Laundry Detergent 1kg,Regular,Male,4,2.8,11.2,Zaad,Sahra Ibrahim,2024,12,December
INV104166,2024-12-14,Laba Dhagax,Dairy,Milk 1L,Regular,Female,1,1.25,1.25,Zaad,Yusuf Farah,2024,12,December
INV104155,2024-12-14,Laba Dhagax,Dairy,Butter 250g,Regular,Male,3,2.84,8.52,Evc Plus,Sahra Ibrahim,2024,12,December
INV104346,2024-12-14,Hamar Weyne,Dairy,Butter 250g,Regular,Female,6,2.14,12.84,Evc Plus,Ahmed Abdi,2024,12,December
INV104014,2024-12-14,Hodan-Taleex,Fruits,Watermelon (each),Regular,Female,2,2.84,5.68,Evc Plus,Amina Hassan,2024,12,December
INV104143,2024-12-14,Hodan-Taleex,Household,Sugar 2kg,Regular,Male,2,2.07,4.14,Evc Plus,Abdirahman Nur,2024,12,December
INV104442,2024-12-14,Hodan-Taleex,Household,Sugar 2kg,Regular,Female,2,2.2,4.4,Evc Plus,Mohamed Ali,2024,12,December
INV104148,2024-12-14,Hamar Weyne,Snacks,Candy Pack,Regular,Female,1,0.7,0.7,Evc Plus,Khadija Omar,2024,12,December
INV104173,2024-12-14,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Male,1,1.31,1.31,Evc Plus,Mohamed Ali,2024,12,December
INV103982,2024-12-14,Laba Dhagax,Dairy,Cheese 200g,Regular,Male,1,3.29,3.29,Visa,Sahra Ibrahim,2024,12,December
INV104256,2024-12-14,Hamar Weyne,Vegetables,Cabbage (each),Regular,Female,6,1.33,7.98,Cash,Hodan Warsame,2024,12,December
INV104382,2024-12-14,Hodan-Taleex,Snacks,Peanuts 200g,Member,Male,3,1.24,3.72,Zaad,Amina Hassan,2024,12,December
INV104248,2024-12-14,Hamar Weyne,Beverages,Black Tea Pack,Regular,Female,5,1.85,9.25,Evc Plus,Ahmed Abdi,2024,12,December
INV103994,2024-12-14,Hodan-Taleex,Bakery,Brown Bread,Member,Female,5,0.95,4.75,Evc Plus,Abdirahman Nur,2024,12,December
INV104361,2024-12-14,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Female,3,3.9,11.7,Evc Plus,Amina Hassan,2024,12,December
INV104457,2024-12-14,Laba Dhagax,Bakery,Brown Bread,Regular,Male,5,0.95,4.75,Cash,Yusuf Farah,2024,12,December
INV104072,2024-12-14,Laba Dhagax,Beverages,Apple Juice 1L,Regular,Male,3,1.88,5.64,Evc Plus,Sahra Ibrahim,2024,12,December
INV104268,2024-12-15,Hodan-Taleex,Fruits,Grapes (kg),Regular,Male,1,3.79,3.79,Evc Plus,Fadumo Yusuf,2024,12,December
INV104161,2024-12-15,Laba Dhagax,Household,Cooking Oil 1L,Regular,Female,4,3.78,15.12,Evc Plus,Sahra Ibrahim,2024,12,December
INV104309,2024-12-15,Hodan-Taleex,Snacks,Popcorn Pack,Member,Female,5,1.07,5.35,Evc Plus,Amina Hassan,2024,12,December
INV104396,2024-12-15,Laba Dhagax,Personal Care,Hand Sanitizer 100ml,Member,Male,8,2.0,16.0,Cash,Yusuf Farah,2024,12,December
INV104433,2024-12-15,Laba Dhagax,Dairy,Butter 250g,Regular,Male,6,2.8,16.8,Evc Plus,Yusuf Farah,2024,12,December
INV104030,2024-12-15,Hamar Weyne,Beverages,Black Tea Pack,Regular,Female,6,1.96,11.76,Zaad,Khadija Omar,2024,12,December
INV104230,2024-12-15,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Regular,Female,4,1.97,7.88,Evc Plus,Fadumo Yusuf,2024,12,December
INV103978,2024-12-15,Hamar Weyne,Dairy,Milk 1L,Member,Female,8,1.11,8.88,Evc Plus,Ahmed Abdi,2024,12,December
INV104485,2024-12-15,Laba Dhagax,Personal Care,Toothpaste,Member,Male,4,2.4,9.6,Evc Plus,Sahra Ibrahim,2024,12,December
INV104477,2024-12-15,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Member,Female,5,1.63,8.15,Evc Plus,Amina Hassan,2024,12,December
INV104207,2024-12-15,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Female,1,0.89,0.89,Zaad,Fadumo Yusuf,2024,12,December
INV104138,2024-12-15,Laba Dhagax,Fruits,Banana (kg),Member,Male,3,0.97,2.91,Cash,Yusuf Farah,2024,12,December
INV104303,2024-12-15,Hamar Weyne,Personal Care,Bar Soap,Regular,Male,5,0.71,3.55,Visa,Hodan Warsame,2024,12,December
INV103976,2024-12-15,Laba Dhagax,Fruits,Watermelon (each),Member,Female,6,2.14,12.84,Evc Plus,Sahra Ibrahim,2024,12,December
INV104039,2024-12-15,Laba Dhagax,Beverages,Apple Juice 1L,Member,Male,6,2.5,15.0,Evc Plus,Sahra Ibrahim,2024,12,December
INV104194,2024-12-15,Hodan-Taleex,Snacks,Popcorn Pack,Regular,Male,4,0.76,3.04,Cash,Abdirahman Nur,2024,12,December
INV104206,2024-12-15,Hamar Weyne,Personal Care,Body Lotion 200ml,Member,Female,6,3.03,18.18,Evc Plus,Ahmed Abdi,2024,12,December
INV104108,2024-12-15,Laba Dhagax,Snacks,Candy Pack,Member,Female,6,0.67,4.02,Zaad,Yusuf Farah,2024,12,December
INV103987,2024-12-15,Hamar Weyne,Fruits,Apple (kg),Regular,Male,3,1.68,5.04,Cash,Hodan Warsame,2024,12,December
INV104055,2024-12-15,Hamar Weyne,Beverages,Sprite 500ml,Member,Female,3,1.02,3.06,Evc Plus,Ahmed Abdi,2024,12,December
INV104250,2024-12-16,Hamar Weyne,Fruits,Apple (kg),Member,Female,5,1.56,7.8,Evc Plus,Ahmed Abdi,2024,12,December
INV104043,2024-12-16,Hodan-Taleex,Snacks,Potato Chips,Regular,Male,1,0.88,0.88,Zaad,Mohamed Ali,2024,12,December
INV104240,2024-12-16,Hamar Weyne,Vegetables,Carrot (kg),Regular,Female,6,0.8,4.8,Evc Plus,Hodan Warsame,2024,12,December
INV104466,2024-12-16,Hodan-Taleex,Snacks,Popcorn Pack,Regular,Female,5,0.83,4.15,Evc Plus,Amina Hassan,2024,12,December
INV104064,2024-12-16,Hodan-Taleex,Beverages,Sprite 500ml,Regular,Male,1,1.1,1.1,Evc Plus,Fadumo Yusuf,2024,12,December
INV104243,2024-12-16,Laba Dhagax,Dairy,Milk 1L,Regular,Female,6,1.4,8.4,Zaad,Sahra Ibrahim,2024,12,December
INV104470,2024-12-16,Laba Dhagax,Vegetables,Tomato (kg),Member,Male,2,0.73,1.46,Visa,Yusuf Farah,2024,12,December
INV104314,2024-12-16,Hodan-Taleex,Fruits,Banana (kg),Member,Female,5,0.82,4.1,Zaad,Amina Hassan,2024,12,December
INV104083,2024-12-16,Hodan-Taleex,Personal Care,Toothbrush,Member,Female,2,1.26,2.52,Evc Plus,Amina Hassan,2024,12,December
INV104474,2024-12-16,Hamar Weyne,Household,Rice 5kg,Regular,Male,5,7.09,35.45,Evc Plus,Ahmed Abdi,2024,12,December
INV103990,2024-12-16,Hodan-Taleex,Beverages,Coffee 200g,Member,Male,4,3.35,13.4,Visa,Amina Hassan,2024,12,December
INV104069,2024-12-16,Hodan-Taleex,Dairy,Milk 1L,Member,Male,3,1.3,3.9,Cash,Abdirahman Nur,2024,12,December
INV103985,2024-12-16,Hodan-Taleex,Snacks,Peanuts 200g,Regular,Male,3,1.28,3.84,Visa,Mohamed Ali,2024,12,December
INV104301,2024-12-16,Laba Dhagax,Bakery,Brown Bread,Member,Female,8,1.08,8.64,Evc Plus,Yusuf Farah,2024,12,December
INV104175,2024-12-17,Hamar Weyne,Snacks,Chocolate Bar,Regular,Male,6,0.64,3.84,Evc Plus,Khadija Omar,2024,12,December
INV104214,2024-12-17,Hamar Weyne,Bakery,Brown Bread,Regular,Female,5,1.04,5.2,Zaad,Ahmed Abdi,2024,12,December
INV104172,2024-12-17,Hamar Weyne,Snacks,Potato Chips,Regular,Male,5,1.03,5.15,Evc Plus,Ahmed Abdi,2024,12,December
INV104135,2024-12-17,Hodan-Taleex,Beverages,Bottled Water 500ml,Member,Male,5,0.34,1.7,Cash,Fadumo Yusuf,2024,12,December
INV104368,2024-12-17,Hodan-Taleex,Personal Care,Toothbrush,Member,Male,4,0.96,3.84,Visa,Abdirahman Nur,2024,12,December
INV104196,2024-12-17,Hodan-Taleex,Beverages,Coffee 200g,Member,Female,2,3.61,7.22,Visa,Abdirahman Nur,2024,12,December
INV104034,2024-12-17,Hamar Weyne,Household,Cooking Oil 1L,Regular,Male,6,2.7,16.2,Evc Plus,Ahmed Abdi,2024,12,December
INV104181,2024-12-17,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Female,5,1.12,5.6,Cash,Abdirahman Nur,2024,12,December
INV104455,2024-12-17,Hodan-Taleex,Dairy,Milk 1L,Member,Female,2,1.01,2.02,Evc Plus,Amina Hassan,2024,12,December
INV104252,2024-12-17,Hodan-Taleex,Household,Rice 5kg,Regular,Male,2,8.99,17.98,Visa,Amina Hassan,2024,12,December
INV104044,2024-12-17,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,2,1.75,3.5,Evc Plus,Abdirahman Nur,2024,12,December
INV103983,2024-12-17,Hodan-Taleex,Beverages,Sprite 500ml,Member,Male,3,1.16,3.48,Zaad,Amina Hassan,2024,12,December
INV103984,2024-12-17,Hamar Weyne,Bakery,Biscuits Pack,Regular,Female,1,1.16,1.16,Evc Plus,Ahmed Abdi,2024,12,December
INV104241,2024-12-18,Hamar Weyne,Personal Care,Shampoo 400ml,Member,Male,4,2.92,11.68,Cash,Hodan Warsame,2024,12,December
INV104218,2024-12-18,Hodan-Taleex,Vegetables,Cucumber (kg),Member,Female,8,0.92,7.36,Evc Plus,Abdirahman Nur,2024,12,December
INV104067,2024-12-18,Hodan-Taleex,Beverages,Coffee 200g,Regular,Male,2,4.0,8.0,Evc Plus,Fadumo Yusuf,2024,12,December
INV104100,2024-12-18,Hamar Weyne,Personal Care,Body Lotion 200ml,Member,Female,7,3.41,23.87,Evc Plus,Khadija Omar,2024,12,December
INV103981,2024-12-18,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Female,3,1.99,5.97,Evc Plus,Mohamed Ali,2024,12,December
INV104099,2024-12-18,Hodan-Taleex,Fruits,Apple (kg),Regular,Male,2,2.31,4.62,Evc Plus,Amina Hassan,2024,12,December
INV103997,2024-12-18,Hamar Weyne,Fruits,Orange (kg),Regular,Female,2,1.46,2.92,Evc Plus,Ahmed Abdi,2024,12,December
INV104417,2024-12-18,Hamar Weyne,Household,Pasta 500g,Regular,Female,1,1.06,1.06,Zaad,Khadija Omar,2024,12,December
INV104104,2024-12-18,Hamar Weyne,Personal Care,Toothbrush,Regular,Male,4,1.37,5.48,Zaad,Ahmed Abdi,2024,12,December
INV104412,2024-12-18,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Male,1,1.01,1.01,Cash,Abdirahman Nur,2024,12,December
